rodada,Polinomial q=9 - MSE,Polinomial q=9 - R2,MQO tradicional - MSE,MQO tradicional - R2,MQO regularizado lambda=0.25 - MSE,MQO regularizado lambda=0.25 - R2,MQO regularizado lambda=0.5 - MSE,MQO regularizado lambda=0.5 - R2,MQO regularizado lambda=0.75 - MSE,MQO regularizado lambda=0.75 - R2,MQO regularizado lambda=1 - MSE,MQO regularizado lambda=1 - R2
338,4.98198716939825e+21,0.9996850690989073,9.948959368280646e+24,0.37108735284731975,1.0000569091191691e+25,0.3678249003381372,1.0051855606748253e+25,0.3645828790303862,1.0102820054014004e+25,0.3613612169193955,1.0153463641274617e+25,0.35815983762470005
339,5.864956002993929e+21,0.9996372329123727,1.2009911039303089e+25,0.25714695077566563,1.2070164171257654e+25,0.2534200936281573,1.2130009964508928e+25,0.24971843173786756,1.218945075172316e+25,0.24604182082160964,1.2248488913046727e+25,0.242390113659393
340,2.157587015168644e+22,0.9981495757797508,5.880908809962837e+24,0.4956321101987531,5.918036385086863e+24,0.4924479158295054,5.955035163683552e+24,0.4892747675136496,5.991902498383287e+24,0.4861128922991249,6.028635906852906e+24,0.48296250307975075
341,1.7122007152773442e+21,0.9984800763467234,1.5830704194718745e+24,-0.40529445752976145,1.5554966146165885e+24,-0.38081714138543754,1.5285520297407368e+24,-0.3568983849481171,1.502220796058426e+24,-0.33352410146803235,1.4764875150595892e+24,-0.3106806216601121
342,6.443252498223408e+21,0.9917388840492884,2.3182099202258525e+24,-1.9722567840319876,2.2759482773068016e+24,-1.9180716760421777,2.2345861948225153e+24,-1.8650399254690315,2.1941015180534748e+24,-1.8131331269835864,2.1544727410286818e+24,-1.7623237070397026
343,1.8320435865820779e+22,0.9955455817167586,1.443263437181313e+24,0.6490859120820209,1.4352128147666816e+24,0.6510433349259888,1.4277397503787625e+24,0.6528603307051934,1.420826446167548e+24,0.6545412267767491,1.4144556791909394e+24,0.6560902107150526
344,1.3723311073310462e+22,0.999176544138427,1.0940821583106248e+25,0.34350510493385045,1.0995982051873504e+25,0.34019524690535696,1.105077114050781e+25,0.33690767323270976,1.1105190933379516e+25,0.33364225884500087,1.115924356002578e+25,0.3303988759611248
345,5.431661433138008e+21,0.9988303227227241,2.0844377426675686e+24,0.5511282333210384,2.0785144124935613e+24,0.5524037886544526,2.0730118308186802e+24,0.5535887382008653,2.0679170429392158e+24,0.5546858716817544,2.063217512483947e+24,0.5556978887330857
346,1.6016624101720835e+21,0.9870706068243043,1.5387151148565727e+24,-11.421252180869356,1.5177672113894808e+24,-11.252150578426521,1.4972043661578726e+24,-11.086157352187367,1.4770176309407374e+24,-10.923200267786566,1.4571983114968968e+24,-10.763209141106758
347,1.7988509427330617e+22,0.9917684327533051,1.6541372986637015e+24,0.24306444265309812,1.6297173189367852e+24,0.25423905976615524,1.6059580646419557e+24,0.265111327991007,1.5828420233089636e+24,0.27568926105870195,1.5603522139244066e+24,0.285980629504887
348,8.58063238297696e+21,0.999126836470789,4.870694007350141e+24,0.5043590985669338,4.891186279926144e+24,0.5022738087834544,4.91181919609576e+24,0.5001742071344759,4.932584217332599e+24,0.49806116249883015,4.953473131455964e+24,0.4959355105464721
349,1.9748818635843793e+22,0.9980251602734155,4.952071520458378e+24,0.5048034139247626,4.971246072918859e+24,0.5028859995904332,4.990532589634561e+24,0.500957389069474,5.009923737468809e+24,0.49901831565990606,5.029412466828553e+24,0.49706948430599285
350,1.60855856170373e+22,0.9983458506438228,4.891240378321673e+24,0.4970128961833101,4.908528280195895e+24,0.49523510751986166,4.92597867593118e+24,0.4934406089198241,4.943582896686463e+24,0.49163029183708673,4.961332597649375e+24,0.4898050144042875
351,4.989426375432555e+21,0.9988228270688805,2.4357090321168033e+24,0.42533459260783657,2.4252135701929106e+24,0.42781082389110336,2.4151488244481364e+24,0.4301854347898003,2.4055023631775954e+24,0.4324613583598297,2.3962621461373274e+24,0.43464143529833943
352,5.516709783827276e+21,0.9996259794748896,8.687332777217957e+24,0.4110183615841495,8.736770196064601e+24,0.40766661569181917,8.785922092130523e+24,0.40433422760233895,8.834788751623558e+24,0.40102117791146086,8.8833705538157e+24,0.397727440905396
353,5.153385699312306e+21,0.9993416633886141,3.6373428160896314e+24,0.5353353923590648,3.6469497585875404e+24,0.5341081211360518,3.656832864846114e+24,0.5328455704433869,3.6669811048399847e+24,0.5315491493488067,3.6773838351225327e+24,0.5302202175352442
354,9.308872131158238e+21,0.997856854551564,1.0486799939638793e+24,0.7585664810662776,1.0553354757510465e+24,0.757034215363371,1.0621346188691484e+24,0.7554688750706354,1.0690713749995884e+24,0.7538718526689524,1.0761399106833234e+24,0.7522444911729234
355,6.166813031274422e+21,0.998101812480847,1.47258174032007e+24,0.5467291993072525,1.4570924314971079e+24,0.5514969152310119,1.4421894480630622e+24,0.5560841561622978,1.4278560920797116e+24,0.5604960618414864,1.414076188520394e+24,0.5647376110531743
356,8.192520529819304e+23,0.94577295053919,1.2050146921941771e+25,0.20238965435881895,1.2112767379273878e+25,0.1982447484966402,1.2174971742222656e+25,0.19412738430570065,1.223676219281554e+25,0.19003741735559032,1.2298140970479363e+25,0.18597469941658074
357,1.9853711492055824e+22,0.9977919395472954,5.411086079402061e+24,0.3981979045636298,5.45736038884322e+24,0.3930514374814358,5.503529665327303e+24,0.38791665179789836,5.549588754347299e+24,0.3827941207792851,5.595532768750115e+24,0.3776843879576943
358,1.455377444336214e+22,0.9913375881798739,2.783944438663138e+24,-0.6570047382484223,2.7352630270028394e+24,-0.6280295443956048,2.687718894166736e+24,-0.5997312593108757,2.641283141645084e+24,-0.5720926825907682,2.5959277305242515e+24,-0.5450971254637322
359,1.4906785572102102e+22,0.9905667213030167,1.3383277602193263e+24,0.15308242082145285,1.322647874994881e+24,0.16300493071088984,1.3073629083058369e+24,0.1726775291362478,1.292462595852075e+24,0.1821067115289643,1.277936981991272e+24,0.19129877799634287
360,3.2797418143198033e+21,0.9995528150689982,3.4889262438469293e+24,0.5242932736921537,3.496077220971438e+24,0.5233182551104907,3.503449844531611e+24,0.5223130155688709,3.5110353666982426e+24,0.5212787478128277,3.518825345263294e+24,0.5202166029171813
361,5.342065915538194e+21,0.9913195720571187,1.9667800290728953e+24,-2.1958595404461785,1.9339666750831633e+24,-2.142540476365812,1.9018307758764433e+24,-2.0903222218826074,1.8703558315323692e+24,-2.0391779659515374,1.839525822514154e+24,-1.9890816781122975
362,4.26127773382133e+22,0.9965134786884894,8.114725067895105e+24,0.33606388380382346,8.161808790278343e+24,0.3322115556579366,8.208752878754223e+24,0.3283706521744215,8.255553183813701e+24,0.3245415128606425,8.302205791574322e+24,0.32072445794530635
363,2.252514356894292e+23,0.9684756237458384,4.08262372333949e+24,0.4286288743740957,4.0821705124356513e+24,0.4286923021210105,4.082012694297329e+24,0.4287143890762256,4.0821404800169874e+24,0.4286965052163777,4.082544405136404e+24,0.4286399751107913
364,7.134363085118975e+21,0.9910437557296142,1.4654886612142467e+24,-0.8397261631795006,1.4377996705187903e+24,-0.8049663168820491,1.4107238052368148e+24,-0.7709761680202343,1.384245756127858e+24,-0.7377364978781684,1.3583506653886313e+24,-0.7052286544593118
365,2.6567649944435845e+21,0.9997559644086779,5.62921257094099e+24,0.4829319788160513,5.652672290101149e+24,0.48077710006332974,5.676214483909337e+24,0.4786146456501551,5.699832002505589e+24,0.47644527232272404,5.723517982372637e+24,0.47426961052539207
366,1.3942873105916232e+22,0.9914101464705496,1.660016270304248e+24,-0.022694283315788377,1.637196779240062e+24,-0.00863576866325344,1.6149278006392465e+24,0.005083589103138553,1.5931952062941342e+24,0.018472494016880114,1.5719852902796693e+24,0.03153938995376482
367,4.847149356731988e+21,0.9994114319188563,4.6167737141715997e+24,0.4394054224364755,4.619694287056909e+24,0.4390507900840477,4.6229326431686845e+24,0.43865757070859757,4.626477613402566e+24,0.43822712052546686,4.630318405982437e+24,0.4377607499326842
368,5.134550124118485e+21,0.9992714330368784,3.7860352655170346e+24,0.4627805457167,3.789123183209639e+24,0.46234238565178953,3.7924343656119304e+24,0.4618725454420606,3.7959607716512117e+24,0.4613721660754819,3.7996946339524404e+24,0.46084234970369453
369,5.545088473722966e+21,0.9938455574162228,2.9456395980291476e+24,-2.2693382376997784,2.899305816576704e+24,-2.2179128007586635,2.853924234949508e+24,-2.167544201626456,2.8094717014567834e+24,-2.1182067444549704,2.7659257378469553e+24,-2.0698754808399826
370,3.6573662668961323e+21,0.9934971089823242,1.8800398237344482e+24,-2.342759021237168,1.8467606910148827e+24,-2.283587869800437,1.8141734409651993e+24,-2.225646903494461,1.7822611786213525e+24,-2.168906082639887,1.7510075015679387e+24,-2.113336243321479
371,3.3783568085489224e+21,0.9966903489446378,1.951518450719835e+24,-0.9118303560001861,1.9227245599461075e+24,-0.8836220475272325,1.894542962903028e+24,-0.8560135805472504,1.8669585850535685e+24,-0.8289901870945657,1.8399567932036168e+24,-0.8025375315708145
372,7.360913844794403e+21,0.9991531150801553,4.060734977008967e+24,0.5328059412151908,4.077209627542183e+24,0.5309105063017446,4.093798816522374e+24,0.5290018935566418,4.110495630351968e+24,0.5270808984003493,4.1272934194292117e+24,0.5251482858801919
373,1.8402159334407006e+22,0.9979480450337389,4.4706140188390587e+24,0.5014987930768884,4.5033745531033276e+24,0.49784579020046815,4.5361955047818664e+24,0.49418605040741714,4.5690687196267943e+24,0.49052048294697803,4.601986382417736e+24,0.4868499592647225
374,4.3266923485489157e+21,0.9996524065079165,6.460449951518965e+24,0.4809868189883806,6.494501544084026e+24,0.4782512161266095,6.528424260267723e+24,0.47552596680695247,6.562216031378332e+24,0.472811237221901,6.595874928142635e+24,0.47010718236348115
375,6.519535353251571e+21,0.9992142576088406,4.6377193980943936e+24,0.44105637412221244,4.6420896827519694e+24,0.44052966205903177,4.646715000047119e+24,0.43997221314980106,4.651586006898702e+24,0.4393851534341101,4.656693679863636e+24,0.4387695704283786
376,2.0981527121520029e+21,0.9848280265872759,1.2105984342102913e+24,-7.75397064805901,1.1921855707476158e+24,-7.620825203835695,1.1741244576336675e+24,-7.49022330513597,1.1564067852825185e+24,-7.362104864428536,1.1390244821193892e+24,-7.236411515266921
377,1.763898917516091e+22,0.9959211824060973,1.4935544592617005e+24,0.6546323519225755,1.4898701346691806e+24,0.655484310491198,1.4865768058656814e+24,0.6562458556870608,1.4836620933829433e+24,0.6569198501227795,1.4811140216097128e+24,0.6575090630235854
378,1.296309461628734e+22,0.9959035461510335,1.2367660922663502e+24,0.609170852415885,1.222500488207391e+24,0.6136789108992144,1.2088141795755103e+24,0.6180039068459977,1.1956904742644018e+24,0.6221511151111327,1.1831132054245416e+24,0.6261256445636754
379,6.723660313979881e+21,0.9976016165165852,1.4192975693782626e+24,0.49372518992817704,1.410052642022867e+24,0.49702292955795124,1.4011521731780915e+24,0.5001977980782382,1.3925863802060431e+24,0.5032532850343232,1.384345786467775e+24,0.5061927708192162
380,1.6782034552106792e+21,0.9852600775639915,2.0046984020564613e+24,-16.607578426891624,1.975409988209655e+24,-16.35033372450752,1.9466682540248319e+24,-16.097890594775386,1.9184604107801985e+24,-15.850136712359031,1.890774034088797e+24,-15.606962951931909
381,7.201148988775505e+21,0.9993609270340134,5.806973101738565e+24,0.4846545281430934,5.832408787873227e+24,0.48239721345549014,5.857883346700413e+24,0.48013644897300756,5.88339071577605e+24,0.4778727727131369,5.908925086952284e+24,0.475606700125605
382,9.89005023320034e+21,0.909738194278462,2.387963333330643e+24,-20.793810686591335,2.354636054429794e+24,-20.48964839191687,2.3219206589181194e+24,-20.19107046721987,2.289802934897231e+24,-19.897947207232818,2.2582690737306284e+24,-19.61015258706851
383,1.6676804247570843e+22,0.9958764710143572,1.8194908057054684e+24,0.5501102630301651,1.8069724090438398e+24,0.5532055785787373,1.7950357650873456e+24,0.5561570491731751,1.7836637724107107e+24,0.5589689033348292,1.7728398720767536e+24,0.5616452354487161
384,1.3917071303312125e+22,0.9912012336668955,2.0288683263264422e+24,-0.28270797317354535,1.9964323370892393e+24,-0.2622010228345528,1.9647591578425414e+24,-0.2421763425591914,1.9338293649240296e+24,-0.2226216521584512,1.9036241130250618e+24,-0.20352503709488334
385,6.302667881763665e+20,0.9978827220648553,2.1215265507774042e+24,-6.126920597833932,2.089171846516961e+24,-6.018230273809432,2.0574412814700273e+24,-5.911636643137671,2.026320051951569e+24,-5.8070899752660186,1.995793779227824e+24,-5.704541967195965
386,2.7900188102468227e+22,0.9922820994112937,2.2127547714883723e+24,0.3878958345796306,2.18686346962644e+24,0.39505802621606967,2.1618788610387178e+24,0.4019694034662724,2.1377754870726854e+24,0.4086370088400797,2.1145286816161172e+24,0.4150676656105591
387,7.471732144296833e+21,0.9991232053937578,4.248927504704822e+24,0.5013958414872879,4.2583514377729125e+24,0.5002899595412926,4.268027825722296e+24,0.49915445245965806,4.27794646528914e+24,0.4979905175774222,4.288097511926542e+24,0.4967993101348238
388,3.2150883888006604e+21,0.9995513493151897,3.8765073172615206e+24,0.45905136897021515,3.876218043317794e+24,0.4590917358084653,3.876260721890549e+24,0.4590857802114249,3.8766243113299764e+24,0.45903504299015374,3.877298136417719e+24,0.4589410138219009
389,6.84043748636304e+21,0.9969874055369993,1.2233889287197927e+24,0.4612077487580156,1.2078336135825605e+24,0.46805845916156497,1.192753873142935e+24,0.47469972189402476,1.1781367237671445e+24,0.48113725507258953,1.1639695811300819e+24,0.4873766009550776
390,5.199182536930898e+21,0.9993680729266693,4.3908798182142424e+24,0.4663169040206877,4.395743081476647e+24,0.46572580576660305,4.4009065333562714e+24,0.4650982215240038,4.406359229076464e+24,0.4644354815598367,4.412090597762917e+24,0.463738870695632
391,3.1490947979886744e+21,0.9983933658785277,1.8460950161077256e+24,0.05814228067918248,1.8229370469062088e+24,0.06995722620795009,1.8003517905885219e+24,0.08147997981491362,1.7783244402608932e+24,0.09271809581719981,1.7568406331698225e+24,0.10367890193637064
392,1.4689810777381225e+22,0.9984442560170228,4.7098712953375947e+24,0.501194805068506,4.729885302223424e+24,0.4990751950027429,4.750092571452421e+24,0.49693511723102524,4.7704828952279914e+24,0.4947756528236521,4.7910464465945124e+24,0.4925978425174522
393,8.069657584425422e+21,0.9990724532313582,4.057561236587737e+24,0.5336136912640275,4.072921765353567e+24,0.5318481133975175,4.0883954451887327e+24,0.5300695296620928,4.1039756175005597e+24,0.5282787054131667,4.119655876903978e+24,0.5264763769018335
394,1.4408011607026461e+22,0.9908275680932006,1.4592887204307765e+24,0.07098725448110954,1.438725221525204e+24,0.08407839423178276,1.4186700583480043e+24,0.09684591716554447,1.3991100900305505e+24,0.10929818902542443,1.3800325698480008e+24,0.12144332463453866
395,4.2108050451557353e+21,0.9995123116105705,4.279090585292307e+24,0.5044028936545417,4.2895724038309613e+24,0.5031889069829695,4.300267336216097e+24,0.5019502378225522,4.3111662960945793e+24,0.500687938539495,4.322260520898365e+24,0.499403023999756
396,1.1395556531124803e+21,0.9966292062530833,2.1970135187533636e+24,-5.498743094010609,2.1652716276420793e+24,-5.404850910876777,2.1341361785575414e+24,-5.3127525769384984,2.1035928446040867e+24,-5.222405713387699,2.0736277092600592e+24,-5.133769155298339
397,1.4719945776468748e+22,0.9961306175866211,1.5210635350004163e+24,0.6001631676272134,1.5136800430056372e+24,0.6021040412219785,1.5067132783078802e+24,0.6039353711201323,1.5001506940458382e+24,0.6056604554727156,1.493980145104046e+24,0.6072824868251974
398,1.4893058571357032e+22,0.9958672329307804,2.293673397866836e+24,0.36351436202098386,2.2710292285878454e+24,0.36979803281014123,2.2491129111093312e+24,0.37587972749493637,2.2279043566618208e+24,0.3817650206324382,2.207384097255206e+24,0.38745931451580506
399,1.0582011521646887e+22,0.9977312543853843,2.369661668715036e+24,0.4919529705649679,2.3645430672509102e+24,0.49305038050455685,2.3597570332790782e+24,0.494076489157225,2.3552934089338237e+24,0.4950334743332354,2.3511423633829232e+24,0.4959234437280343
400,1.3085755513992294e+22,0.9968437060647902,3.011036418184903e+24,0.27373578275624166,2.984020017186266e+24,0.28025215871420717,2.957846979702117e+24,0.28656511476698565,2.932494174621756e+24,0.2926802301556336,2.9079391836712957e+24,0.29860291218443946
401,8.569734348187006e+21,0.9989884734598921,4.097292393079659e+24,0.5163770742719469,4.1108441503985844e+24,0.5147774958443967,4.124678634392971e+24,0.5131445458414623,4.138783856959662e+24,0.5114796392760264,4.1531482566064854e+24,0.5097841408060473
402,1.182445261911552e+21,0.9997889026964442,2.6279489977315436e+24,0.5308425978158564,2.6325963655016506e+24,0.5300129215200455,2.637393046153999e+24,0.5291565889824258,2.6423331785012496e+24,0.5282746465777282,2.6474111058286115e+24,0.5273681041770037
403,2.696554307077554e+21,0.9996110445724088,2.410843343447224e+24,0.6522559916390751,2.4276423418505244e+24,0.6498328764843344,2.4444814506437747e+24,0.6474039757409882,2.4613561833184993e+24,0.6449699365503965,2.4782622373570093e+24,0.6425313795147859
404,6.599292329880832e+21,0.9980982452633002,1.5916473849604203e+24,0.5413261298035198,1.5795981424281546e+24,0.5447984269702366,1.5680346093315756e+24,0.5481307545502457,1.556942806726507e+24,0.5513271409335582,1.5463091953369952e+24,0.5543914878085502
405,1.0185606295205131e+22,0.9991373339014669,6.644083578889286e+24,0.4372818374075198,6.671942497076567e+24,0.4349223367979894,6.69988085566434e+24,0.43255610801358424,6.727890782420838e+24,0.43018381779001635,6.755964724597017e+24,0.4278061058045287
406,4.2931438031967067e+21,0.9994860601283716,4.484634184155886e+24,0.46313647467640606,4.492086437158554e+24,0.46224435223022076,4.499726884843778e+24,0.46132970066425094,4.5075478411211384e+24,0.4603934400940355,4.515541890853605e+24,0.45943645819880163
407,2.8436900299759215e+21,0.9968468950191067,1.4699700803249125e+24,-0.6299139263345634,1.4483489093078746e+24,-0.605940208626961,1.4271972219201626e+24,-0.5824870579131132,1.406503374020179e+24,-0.5595415630808802,1.3862560636633604e+24,-0.5370911924487771
408,2.550761340818885e+21,0.9956066346043279,1.740531791503087e+24,-1.9978469645466435,1.7136142769749058e+24,-1.9514849333471092,1.6872441025889393e+24,-1.9060656266596587,1.6614080135714538e+24,-1.861566214804654,1.636093139894809e+24,-1.8179645307791792
409,1.4164045225613448e+22,0.9962230645860829,1.7928937464176415e+24,0.5219131415939073,1.780123331957989e+24,0.5253184562377662,1.7678807269669074e+24,0.5285830270304235,1.7561506803144656e+24,0.5317109207855488,1.744918421330889e+24,0.5347060761989644
410,1.9721364155124888e+21,0.9980216278669601,1.102674686798868e+24,-0.10616124473541788,1.0842476882186139e+24,-0.08767598164713086,1.0662526834571257e+24,-0.06962407830311346,1.048678683363364e+24,-0.05199451080562234,1.031515025838609e+24,-0.034776583343341994
411,7.261301430774678e+21,0.9918165153238226,2.05049934140105e+24,-1.3109121827321126,2.0122364872855229e+24,-1.267789956874065,1.9748066141347938e+24,-1.2256065003297505,1.9381890438960967e+24,-1.1843385089394993,1.9023637064769223e+24,-1.1439633637146822
412,4.625403055995461e+21,0.9983927356278259,9.269744194878876e+23,0.6778890530570276,9.290690741808123e+23,0.6771611891672893,9.312690609359983e+23,0.6763967238249053,9.335704666868459e+23,0.6755970167670611,9.359695127858621e+23,0.6747633810221385
413,7.062867875456657e+21,0.9992826403224068,4.943192651677464e+24,0.497930989306658,4.962869659732866e+24,0.49593243965182543,4.982687650829446e+24,0.4939195706651368,5.002638227760952e+24,0.4918932352320309,5.022713313277668e+24,0.48985425374067804
414,1.7320061989634682e+21,0.9991543977010774,1.7321505145994e+24,0.15432724311161794,1.7119156494117694e+24,0.164206335075197,1.6921954590619037e+24,0.17383415182609374,1.6729765292506256e+24,0.183217242510743,1.6542458495934224e+24,0.19236195907584108
415,5.301136110958498e+21,0.9994713746001754,4.768452412499422e+24,0.5244934273822461,4.7921732951057673e+24,0.5221279983893836,4.8159310634445616e+24,0.5197588911783702,4.839720042601954e+24,0.5173866716474473,4.863534795520479e+24,0.5150118819759929
416,1.0248726904240725e+22,0.9976935888469947,2.5875683324690976e+24,0.4176841165802949,2.571459400874454e+24,0.42130932972530644,2.555954985186675e+24,0.4247985003898431,2.541037895463289e+24,0.4281554970617092,2.526691479742274e+24,0.43138406715961164
417,1.5713328159611562e+21,0.863307254883229,1.932126686199676e+24,-167.07877870765003,1.9101429682136098e+24,-165.1663800554586,1.8885320201838427e+24,-163.28640925566478,1.8672854986031404e+24,-161.43814049328142,1.8463952916938024e+24,-159.62086811184255
418,9.980344536117161e+21,0.9895872740153726,1.7466538689361277e+24,-0.822324676408122,1.7202311259000737e+24,-0.794757212980282,1.6943768832957062e+24,-0.7677828792982009,1.6690770863961284e+24,-0.7413870117378489,1.6443180928381161e+24,-0.7155553769038236
419,1.8290133204118982e+21,0.9685920122101233,8.070669384361805e+23,-12.85902894480191,7.953364171299707e+23,-12.657591335877688,7.838252645382184e+23,-12.459920747033786,7.725283447174332e+23,-12.26592898336826,7.614406681065417e+23,-12.075530363671739
420,4.115472052567334e+21,0.98111830906024,2.062559380215052e+24,-8.462974906567261,2.0299163889241353e+24,-8.313209614753442,1.9979037972988571e+24,-8.166336582078566,1.966506646377448e+24,-8.022287177170757,1.9357104067127354e+24,-7.880994739261201
421,8.947723343599156e+21,0.9986650889802844,2.650715709651102e+24,0.6045396717056574,2.6632215201442243e+24,0.6026739295948793,2.6760530855996134e+24,0.6007595880949428,2.6891971755179854e+24,0.5987986210642937,2.7026410251388656e+24,0.5967929328777952
422,1.4975198825932395e+22,0.9906378226742897,1.9903389190031245e+24,-0.24431776262641214,1.9584334085351517e+24,-0.22437111282626354,1.927281305883347e+24,-0.20489547764538862,1.89686340232425e+24,-0.18587884819647105,1.8671610614440693e+24,-0.16730957338808583
423,4.3193570163987584e+21,0.9996519548432978,6.502258761220957e+24,0.47606098294834653,6.534556995312526e+24,0.47345845578911316,6.566768789455812e+24,0.47086289378817325,6.598890984816203e+24,0.46827455147810737,6.630920594576546e+24,0.46569366953067304
424,6.806518480575942e+21,0.9975675804905079,1.7727606725517768e+24,0.3664752901382816,1.7607960147375276e+24,0.37075105419810594,1.7492060276705276e+24,0.3748929236041737,1.737980428137908e+24,0.3789045732289874,1.727109249922012e+24,0.38278956466168124
425,2.393686282266251e+22,0.9981424559371243,8.199709179575821e+24,0.3636876638066132,8.254917493564788e+24,0.3594033982939875,8.309784465574059e+24,0.3551456215394121,8.364311166961465e+24,0.35091425040357216,8.418498748024153e+24,0.3467091956213181
426,6.425729007000812e+21,0.9985359352462865,2.4815283949646995e+24,0.4345982760168171,2.472641176703341e+24,0.43662317669358663,2.464147050084021e+24,0.4385585137399166,2.456034539876904e+24,0.44040690171977703,2.448292533856184e+24,0.44217087248879405
427,1.501217177362352e+21,0.9997288566157657,2.9531882161319823e+24,0.46660785709253705,2.94954691623526e+24,0.4672655330050549,2.9462387589869553e+24,0.467863038126506,2.9432532906566263e+24,0.46840226056468237,2.940580397447325e+24,0.46888502703005164
428,1.3593357561569902e+22,0.9933461307701756,1.1115551146210424e+24,0.4559002556262728,1.093164557070444e+24,0.46490232626636185,1.0753153217803129e+24,0.47363942281774407,1.0579927583715828e+24,0.48211871655550986,1.0411826652947316e+24,0.4903471590553058
429,8.534328983103798e+21,0.9990810687948449,4.6660031735901505e+24,0.4975895670235445,4.6791529058611017e+24,0.49617367371229126,4.6925044458468713e+24,0.4947360508184363,4.7060485855184873e+24,0.4932776898136205,4.719776450212325e+24,0.4917995462744754
430,1.6443872772033402e+22,0.9982077458560888,4.881886176376672e+24,0.46791240415128454,4.894958450515405e+24,0.4664876280161072,4.908344275771437e+24,0.46502867724961894,4.922030723494243e+24,0.463536960974099,4.936005321913818e+24,0.4620138385154059
431,2.3029590122833157e+21,0.999682539663349,3.4958193900082e+24,0.5181051879325906,3.50211648259291e+24,0.5172371407284493,3.508655712098149e+24,0.5163357152193113,3.5154278056798333e+24,0.5154021896564128,3.522423811795141e+24,0.514437797999969
432,1.796918566493565e+22,0.9916756355365623,1.473154914827588e+24,0.3175495734312044,1.4522569424749942e+24,0.32723072101650075,1.4319411421306677e+24,0.336642172908982,1.4121919675136967e+24,0.34579113104371484,1.3929943457504278e+24,0.354684578046186
433,1.251606089545661e+22,0.9963584632784231,1.3072835291143532e+24,0.6196470266047904,1.29492615494961e+24,0.6232423935640157,1.2831208366069235e+24,0.6266771403756425,1.2718514351536633e+24,0.6299559626476829,1.2611023224855128e+24,0.6330834073631082
434,2.163363337607746e+22,0.9982155415791857,6.55509332400527e+24,0.45930065107881934,6.59724931204436e+24,0.45582339848160724,6.639259291599929e+24,0.45235818944931094,6.681120249006913e+24,0.4489052725652316,6.722829358246075e+24,0.44546488093463354
435,2.3383572196115316e+22,0.998482055509557,1.1501379367456715e+25,0.2533880068920653,1.1560807949345735e+25,0.24953020074950083,1.1619857000348521e+25,0.24569703185281466,1.1678528078034684e+25,0.24188839909238236,1.173682281150781e+25,0.2381041967149513
436,4.096331717523646e+21,0.9996692195286078,6.528975254672483e+24,0.47278256221042636,6.560270023147271e+24,0.47025549678163825,6.591500822165928e+24,0.4677335969127493,6.622663929705932e+24,0.4652171631586095,6.653755812400885e+24,0.46270648084000887
437,1.0547297862139244e+22,0.9878444545238325,2.7624978480238426e+24,-2.1837223768949086,2.7144415731797193e+24,-2.1283385011460476,2.6673962520982976e+24,-2.0741197289713393,2.621337091738458e+24,-2.0210374868970113,2.576240023483812e+24,-1.9690640363340068
438,1.3520739022892417e+22,0.9981214463495783,2.7101665589666387e+24,0.6234530321177474,2.725377839744243e+24,0.6213395968251961,2.740790226670515e+24,0.6191982201095418,2.756394149121255e+24,0.6170302317006906,2.7721803861680277e+24,0.6148369127422797
439,2.257146325571854e+21,0.9995948261127348,2.9740471479894955e+24,0.4661372945966734,2.9725245705367086e+24,0.46641060812456436,2.971274617812696e+24,0.4666349835663991,2.9702884622022206e+24,0.46681200554216473,2.96955756636655e+24,0.466943206565142
440,1.421805044731012e+22,0.9979545624249072,3.517550668948477e+24,0.49395802629740915,3.5182922603230846e+24,0.4938513394581263,3.519551938596986e+24,0.49367011958670204,3.5213122473669053e+24,0.4934168779967174,3.523556312030563e+24,0.4930940423026824
441,3.591245496556825e+21,0.994168633508983,1.6276244260781143e+24,-1.642892151843327,1.5998639081318742e+24,-1.5978153799322485,1.5726854998383515e+24,-1.5536838217990105,1.546074942081715e+24,-1.5104743238802238,1.520018392128061e+24,-1.4681644087221177
442,5.141060713155031e+21,0.9989283641061929,1.971834761081907e+24,0.5889780291400102,1.9711030347778604e+24,0.5891305548959991,1.9706676237217758e+24,0.5892213147882266,1.9705187603261013e+24,0.5892523448357166,1.970647000166026e+24,0.5892256136953651
443,1.4841447764843278e+22,0.9911382871618607,1.4159205794494498e+24,0.15456485273521403,1.396716898700662e+24,0.16603122090410538,1.3779994321642664e+24,0.17720727435462746,1.359755523764081e+24,0.18810056993127144,1.34197289827438e+24,0.19871843707568837
444,5.728960900807101e+21,0.999304103297588,4.706915275825166e+24,0.42825114786212093,4.710366911515554e+24,0.42783187778217857,4.7140796618871355e+24,0.427380890110034,4.718044152587122e+24,0.42689932354802884,4.7222513280341573e+24,0.4263882780773488
445,1.9791015805380247e+22,0.9976886233434219,4.1175760575195517e+24,0.5191116375922242,4.1402514615905124e+24,0.516463395573548,4.163111734200827e+24,0.5137935629083581,4.1861464497511045e+24,0.5111033571939372,4.209345576244989e+24,0.5083939500589891
446,4.762856310440685e+21,0.9916215966140773,1.4989237959567104e+24,-1.6367766291319743,1.4749838922987674e+24,-1.5946636286984561,1.4515398307708943e+24,-1.5534228706990332,1.428579520380322e+24,-1.5130330857087726,1.4060912223737863e+24,-1.4734736239319037
